T_Y,Y_M,Country,Cases
105,2016-2,斐濟(Fiji),458
105,2016-3,斐濟(Fiji),0
105,2016-4,斐濟(Fiji),3
105,2016-5,斐濟(Fiji),0
105,2016-6,斐濟(Fiji),0
105,2016-7,斐濟(Fiji),46
105,2016-8,斐濟(Fiji),57
105,2016-9,斐濟(Fiji),31
105,2016-10,斐濟(Fiji),23
105,2016-11,斐濟(Fiji),27
105,2016-12,斐濟(Fiji),51
106,2017-1,斐濟(Fiji),277
106,2017-2,斐濟(Fiji),18
106,2017-3,斐濟(Fiji),83
106,2017-4,斐濟(Fiji),34
106,2017-5,斐濟(Fiji),20
106,2017-6,斐濟(Fiji),39
106,2017-7,斐濟(Fiji),74
106,2017-8,斐濟(Fiji),50
106,2017-9,斐濟(Fiji),23
106,2017-10,斐濟(Fiji),44
97,2008-1,諾魯(Nauru),0
97,2008-2,諾魯(Nauru),0
97,2008-3,諾魯(Nauru),0
97,2008-4,諾魯(Nauru),0
97,2008-5,諾魯(Nauru),0
97,2008-6,諾魯(Nauru),0
97,2008-7,諾魯(Nauru),0
97,2008-8,諾魯(Nauru),0
97,2008-9,諾魯(Nauru),0
97,2008-10,諾魯(Nauru),0
97,2008-11,諾魯(Nauru),0
97,2008-12,諾魯(Nauru),0
98,2009-1,諾魯(Nauru),0
98,2009-2,諾魯(Nauru),0
98,2009-3,諾魯(Nauru),0
98,2009-4,諾魯(Nauru),0
98,2009-5,諾魯(Nauru),0
98,2009-6,諾魯(Nauru),0
98,2009-7,諾魯(Nauru),0
98,2009-8,諾魯(Nauru),0
98,2009-9,諾魯(Nauru),0
98,2009-10,諾魯(Nauru),0
98,2009-11,諾魯(Nauru),0
98,2009-12,諾魯(Nauru),0
99,2010-1,諾魯(Nauru),0
99,2010-2,諾魯(Nauru),0
99,2010-3,諾魯(Nauru),0
99,2010-4,諾魯(Nauru),0
99,2010-5,諾魯(Nauru),0
99,2010-6,諾魯(Nauru),0
99,2010-7,諾魯(Nauru),0
99,2010-8,諾魯(Nauru),0
99,2010-9,諾魯(Nauru),0
99,2010-10,諾魯(Nauru),0
99,2010-11,諾魯(Nauru),0
99,2010-12,諾魯(Nauru),0
100,2011-1,諾魯(Nauru),0
100,2011-2,諾魯(Nauru),0
100,2011-3,諾魯(Nauru),0
100,2011-4,諾魯(Nauru),0
100,2011-5,諾魯(Nauru),0
100,2011-6,諾魯(Nauru),0
100,2011-7,諾魯(Nauru),0
100,2011-8,諾魯(Nauru),1
100,2011-9,諾魯(Nauru),0
100,2011-10,諾魯(Nauru),0
100,2011-11,諾魯(Nauru),0
100,2011-12,諾魯(Nauru),0
101,2012-1,諾魯(Nauru),0
101,2012-2,諾魯(Nauru),0
101,2012-3,諾魯(Nauru),0
101,2012-4,諾魯(Nauru),0
101,2012-5,諾魯(Nauru),0
101,2012-6,諾魯(Nauru),0
101,2012-7,諾魯(Nauru),0
101,2012-8,諾魯(Nauru),0
101,2012-9,諾魯(Nauru),0
101,2012-10,諾魯(Nauru),0
101,2012-11,諾魯(Nauru),0
101,2012-12,諾魯(Nauru),0
102,2013-1,諾魯(Nauru),0
102,2013-2,諾魯(Nauru),0
102,2013-3,諾魯(Nauru),0
102,2013-4,諾魯(Nauru),0
102,2013-5,諾魯(Nauru),0
102,2013-6,諾魯(Nauru),0
102,2013-7,諾魯(Nauru),0
102,2013-8,諾魯(Nauru),0
102,2013-9,諾魯(Nauru),0
102,2013-10,諾魯(Nauru),0
102,2013-11,諾魯(Nauru),0
102,2013-12,諾魯(Nauru),0
103,2014-1,諾魯(Nauru),0
103,2014-2,諾魯(Nauru),0
103,2014-3,諾魯(Nauru),0
103,2014-4,諾魯(Nauru),0
103,2014-5,諾魯(Nauru),0
103,2014-6,諾魯(Nauru),0
103,2014-7,諾魯(Nauru),0
103,2014-8,諾魯(Nauru),0
103,2014-9,諾魯(Nauru),0
103,2014-10,諾魯(Nauru),0
103,2014-11,諾魯(Nauru),0
103,2014-12,諾魯(Nauru),0
104,2015-1,諾魯(Nauru),0
104,2015-2,諾魯(Nauru),0
104,2015-3,諾魯(Nauru),0
104,2015-4,諾魯(Nauru),0
104,2015-5,諾魯(Nauru),0
104,2015-6,諾魯(Nauru),0
104,2015-7,諾魯(Nauru),0
104,2015-8,諾魯(Nauru),0
104,2015-9,諾魯(Nauru),0
104,2015-10,諾魯(Nauru),0
104,2015-11,諾魯(Nauru),0
104,2015-12,諾魯(Nauru),0
105,2016-1,諾魯(Nauru),0
105,2016-2,諾魯(Nauru),0
105,2016-3,諾魯(Nauru),0
105,2016-4,諾魯(Nauru),0
105,2016-5,諾魯(Nauru),0
105,2016-6,諾魯(Nauru),0
105,2016-7,諾魯(Nauru),0
105,2016-8,諾魯(Nauru),0
105,2016-9,諾魯(Nauru),0
105,2016-10,諾魯(Nauru),0
105,2016-11,諾魯(Nauru),0
105,2016-12,諾魯(Nauru),0
106,2017-1,諾魯(Nauru),0
106,2017-2,諾魯(Nauru),0
106,2017-3,諾魯(Nauru),0
106,2017-4,諾魯(Nauru),0
106,2017-5,諾魯(Nauru),0
106,2017-6,諾魯(Nauru),0
106,2017-7,諾魯(Nauru),2
106,2017-8,諾魯(Nauru),0
106,2017-9,諾魯(Nauru),1
106,2017-10,諾魯(Nauru),0
97,2008-1,帛琉(Palau),2168
97,2008-2,帛琉(Palau),2753
97,2008-3,帛琉(Palau),1739
97,2008-4,帛琉(Palau),1970
97,2008-5,帛琉(Palau),722
97,2008-6,帛琉(Palau),915
97,2008-7,帛琉(Palau),1272
97,2008-8,帛琉(Palau),1365
97,2008-9,帛琉(Palau),536
97,2008-10,帛琉(Palau),967
97,2008-11,帛琉(Palau),620
97,2008-12,帛琉(Palau),891
98,2009-1,帛琉(Palau),891
98,2009-2,帛琉(Palau),1008
98,2009-3,帛琉(Palau),1278
98,2009-4,帛琉(Palau),689
98,2009-5,帛琉(Palau),874
98,2009-6,帛琉(Palau),1061
98,2009-7,帛琉(Palau),1112
98,2009-8,帛琉(Palau),829
98,2009-9,帛琉(Palau),1293
98,2009-10,帛琉(Palau),1681
98,2009-11,帛琉(Palau),1527
98,2009-12,帛琉(Palau),1021
99,2010-1,帛琉(Palau),1951
99,2010-2,帛琉(Palau),2172
99,2010-3,帛琉(Palau),1276
99,2010-4,帛琉(Palau),1193
99,2010-5,帛琉(Palau),1173
99,2010-6,帛琉(Palau),1306
99,2010-7,帛琉(Palau),3301
99,2010-8,帛琉(Palau),2146
99,2010-9,帛琉(Palau),1768
99,2010-10,帛琉(Palau),1448
99,2010-11,帛琉(Palau),1209
99,2010-12,帛琉(Palau),1008
100,2011-1,帛琉(Palau),2846
100,2011-2,帛琉(Palau),1611
100,2011-3,帛琉(Palau),1433
100,2011-4,帛琉(Palau),2438
100,2011-5,帛琉(Palau),2062
100,2011-6,帛琉(Palau),2639
100,2011-7,帛琉(Palau),3989
100,2011-8,帛琉(Palau),3617
100,2011-9,帛琉(Palau),2575
100,2011-10,帛琉(Palau),2246
100,2011-11,帛琉(Palau),2489
100,2011-12,帛琉(Palau),2134
101,2012-1,帛琉(Palau),2928
101,2012-2,帛琉(Palau),2979
101,2012-3,帛琉(Palau),2134
101,2012-4,帛琉(Palau),2639
101,2012-5,帛琉(Palau),2911
101,2012-6,帛琉(Palau),4747
101,2012-7,帛琉(Palau),5314
101,2012-8,帛琉(Palau),4180
101,2012-9,帛琉(Palau),2497
101,2012-10,帛琉(Palau),2571
101,2012-11,帛琉(Palau),2350
101,2012-12,帛琉(Palau),2262
102,2013-1,帛琉(Palau),2406
102,2013-2,帛琉(Palau),2623
102,2013-3,帛琉(Palau),1682
102,2013-4,帛琉(Palau),1407
102,2013-5,帛琉(Palau),1823
102,2013-6,帛琉(Palau),2457
102,2013-7,帛琉(Palau),3397
102,2013-8,帛琉(Palau),3074
102,2013-9,帛琉(Palau),2670
102,2013-10,帛琉(Palau),2213
102,2013-11,帛琉(Palau),1625
102,2013-12,帛琉(Palau),1787
103,2014-1,帛琉(Palau),2300
103,2014-2,帛琉(Palau),2448
103,2014-3,帛琉(Palau),2646
103,2014-4,帛琉(Palau),2249
103,2014-5,帛琉(Palau),3007
103,2014-6,帛琉(Palau),3866
103,2014-7,帛琉(Palau),3521
103,2014-8,帛琉(Palau),3461
103,2014-9,帛琉(Palau),2424
103,2014-10,帛琉(Palau),1828
103,2014-11,帛琉(Palau),1425
103,2014-12,帛琉(Palau),1296
104,2015-1,帛琉(Palau),1153
104,2015-2,帛琉(Palau),1746
104,2015-3,帛琉(Palau),1487
104,2015-4,帛琉(Palau),899
104,2015-5,帛琉(Palau),1033
104,2015-6,帛琉(Palau),1078
104,2015-7,帛琉(Palau),1362
104,2015-8,帛琉(Palau),1164
104,2015-9,帛琉(Palau),995
104,2015-10,帛琉(Palau),1330
104,2015-11,帛琉(Palau),1197
104,2015-12,帛琉(Palau),977
105,2016-1,帛琉(Palau),1378
105,2016-2,帛琉(Palau),1301
105,2016-3,帛琉(Palau),1256
105,2016-4,帛琉(Palau),1247
105,2016-5,帛琉(Palau),1046
105,2016-6,帛琉(Palau),1618
105,2016-7,帛琉(Palau),1483
105,2016-8,帛琉(Palau),1531
105,2016-9,帛琉(Palau),1342
105,2016-10,帛琉(Palau),630
105,2016-11,帛琉(Palau),559
105,2016-12,帛琉(Palau),812
106,2017-1,帛琉(Palau),758
106,2017-2,帛琉(Palau),828
106,2017-3,帛琉(Palau),707
106,2017-4,帛琉(Palau),731
106,2017-5,帛琉(Palau),763
106,2017-6,帛琉(Palau),1002
106,2017-7,帛琉(Palau),1088
106,2017-8,帛琉(Palau),982
106,2017-9,帛琉(Palau),705
106,2017-10,帛琉(Palau),804
97,2008-1,馬紹爾(Marshall),0
97,2008-2,馬紹爾(Marshall),0
97,2008-3,馬紹爾(Marshall),0
97,2008-4,馬紹爾(Marshall),0
97,2008-5,馬紹爾(Marshall),0
97,2008-6,馬紹爾(Marshall),0
97,2008-7,馬紹爾(Marshall),0
97,2008-8,馬紹爾(Marshall),0
97,2008-9,馬紹爾(Marshall),0
97,2008-10,馬紹爾(Marshall),0
97,2008-11,馬紹爾(Marshall),0
97,2008-12,馬紹爾(Marshall),0
98,2009-1,馬紹爾(Marshall),0
98,2009-2,馬紹爾(Marshall),0
98,2009-3,馬紹爾(Marshall),0
98,2009-4,馬紹爾(Marshall),0
98,2009-5,馬紹爾(Marshall),0
98,2009-6,馬紹爾(Marshall),0
98,2009-7,馬紹爾(Marshall),8
98,2009-8,馬紹爾(Marshall),0
98,2009-9,馬紹爾(Marshall),8
98,2009-10,馬紹爾(Marshall),0
98,2009-11,馬紹爾(Marshall),0
98,2009-12,馬紹爾(Marshall),0
99,2010-1,馬紹爾(Marshall),0
99,2010-2,馬紹爾(Marshall),0
99,2010-3,馬紹爾(Marshall),0
99,2010-4,馬紹爾(Marshall),1
99,2010-5,馬紹爾(Marshall),0
99,2010-6,馬紹爾(Marshall),0
99,2010-7,馬紹爾(Marshall),0
99,2010-8,馬紹爾(Marshall),0
99,2010-9,馬紹爾(Marshall),0
99,2010-10,馬紹爾(Marshall),0
99,2010-11,馬紹爾(Marshall),0
99,2010-12,馬紹爾(Marshall),0
100,2011-1,馬紹爾(Marshall),0
100,2011-2,馬紹爾(Marshall),0
100,2011-3,馬紹爾(Marshall),0
100,2011-4,馬紹爾(Marshall),0
100,2011-5,馬紹爾(Marshall),0
100,2011-6,馬紹爾(Marshall),0
100,2011-7,馬紹爾(Marshall),0
100,2011-8,馬紹爾(Marshall),0
100,2011-9,馬紹爾(Marshall),0
100,2011-10,馬紹爾(Marshall),7
100,2011-11,馬紹爾(Marshall),0
100,2011-12,馬紹爾(Marshall),0
101,2012-1,馬紹爾(Marshall),0
101,2012-2,馬紹爾(Marshall),0
101,2012-3,馬紹爾(Marshall),0
101,2012-4,馬紹爾(Marshall),0
101,2012-5,馬紹爾(Marshall),0
101,2012-6,馬紹爾(Marshall),0
101,2012-7,馬紹爾(Marshall),0
101,2012-8,馬紹爾(Marshall),0
101,2012-9,馬紹爾(Marshall),1
101,2012-10,馬紹爾(Marshall),0
101,2012-11,馬紹爾(Marshall),0
101,2012-12,馬紹爾(Marshall),0
102,2013-1,馬紹爾(Marshall),1
102,2013-2,馬紹爾(Marshall),0
102,2013-3,馬紹爾(Marshall),0
102,2013-4,馬紹爾(Marshall),0
102,2013-5,馬紹爾(Marshall),0
102,2013-6,馬紹爾(Marshall),1
102,2013-7,馬紹爾(Marshall),0
102,2013-8,馬紹爾(Marshall),0
102,2013-9,馬紹爾(Marshall),6
102,2013-10,馬紹爾(Marshall),0
102,2013-11,馬紹爾(Marshall),6
102,2013-12,馬紹爾(Marshall),0
103,2014-1,馬紹爾(Marshall),0
103,2014-2,馬紹爾(Marshall),0
103,2014-3,馬紹爾(Marshall),0
103,2014-4,馬紹爾(Marshall),1
103,2014-5,馬紹爾(Marshall),3
103,2014-6,馬紹爾(Marshall),0
103,2014-7,馬紹爾(Marshall),0
103,2014-8,馬紹爾(Marshall),0
103,2014-9,馬紹爾(Marshall),9
103,2014-10,馬紹爾(Marshall),6
103,2014-11,馬紹爾(Marshall),0
103,2014-12,馬紹爾(Marshall),0
104,2015-1,馬紹爾(Marshall),0
104,2015-2,馬紹爾(Marshall),0
104,2015-3,馬紹爾(Marshall),0
104,2015-4,馬紹爾(Marshall),0
104,2015-5,馬紹爾(Marshall),0
104,2015-6,馬紹爾(Marshall),1
104,2015-7,馬紹爾(Marshall),0
104,2015-8,馬紹爾(Marshall),0
104,2015-9,馬紹爾(Marshall),7
104,2015-10,馬紹爾(Marshall),8
104,2015-11,馬紹爾(Marshall),0
104,2015-12,馬紹爾(Marshall),1
105,2016-1,馬紹爾(Marshall),0
105,2016-2,馬紹爾(Marshall),0
105,2016-3,馬紹爾(Marshall),0
105,2016-4,馬紹爾(Marshall),0
105,2016-5,馬紹爾(Marshall),0
105,2016-6,馬紹爾(Marshall),1
105,2016-7,馬紹爾(Marshall),19
105,2016-8,馬紹爾(Marshall),6
105,2016-9,馬紹爾(Marshall),6
105,2016-10,馬紹爾(Marshall),20
105,2016-11,馬紹爾(Marshall),14
105,2016-12,馬紹爾(Marshall),7
106,2017-1,馬紹爾(Marshall),17
106,2017-2,馬紹爾(Marshall),15
106,2017-3,馬紹爾(Marshall),9
106,2017-4,馬紹爾(Marshall),26
106,2017-5,馬紹爾(Marshall),19
106,2017-6,馬紹爾(Marshall),22
106,2017-7,馬紹爾(Marshall),14
106,2017-8,馬紹爾(Marshall),22
106,2017-9,馬紹爾(Marshall),44
106,2017-10,馬紹爾(Marshall),53
97,2008-1,非洲總計(Africa Total),0
97,2008-2,非洲總計(Africa Total),0
97,2008-3,非洲總計(Africa Total),38
97,2008-4,非洲總計(Africa Total),0
97,2008-5,非洲總計(Africa Total),0
97,2008-6,非洲總計(Africa Total),0
97,2008-7,非洲總計(Africa Total),0
97,2008-8,非洲總計(Africa Total),0
97,2008-9,非洲總計(Africa Total),2
97,2008-10,非洲總計(Africa Total),0
97,2008-11,非洲總計(Africa Total),0
97,2008-12,非洲總計(Africa Total),0
98,2009-1,非洲總計(Africa Total),0
98,2009-2,非洲總計(Africa Total),0
98,2009-3,非洲總計(Africa Total),0
98,2009-4,非洲總計(Africa Total),0
98,2009-5,非洲總計(Africa Total),2
98,2009-6,非洲總計(Africa Total),0
98,2009-7,非洲總計(Africa Total),0
98,2009-8,非洲總計(Africa Total),0
98,2009-9,非洲總計(Africa Total),395
98,2009-10,非洲總計(Africa Total),849
98,2009-11,非洲總計(Africa Total),609
98,2009-12,非洲總計(Africa Total),983
99,2010-1,非洲總計(Africa Total),821
99,2010-2,非洲總計(Africa Total),1
99,2010-3,非洲總計(Africa Total),0
99,2010-4,非洲總計(Africa Total),0
99,2010-5,非洲總計(Africa Total),0
99,2010-6,非洲總計(Africa Total),0
99,2010-7,非洲總計(Africa Total),1
99,2010-8,非洲總計(Africa Total),286
99,2010-9,非洲總計(Africa Total),1
99,2010-10,非洲總計(Africa Total),0
99,2010-11,非洲總計(Africa Total),0
99,2010-12,非洲總計(Africa Total),0
100,2011-1,非洲總計(Africa Total),136
100,2011-2,非洲總計(Africa Total),2
100,2011-3,非洲總計(Africa Total),0
100,2011-4,非洲總計(Africa Total),0
100,2011-5,非洲總計(Africa Total),45
100,2011-6,非洲總計(Africa Total),0
100,2011-7,非洲總計(Africa Total),1
100,2011-8,非洲總計(Africa Total),44
100,2011-9,非洲總計(Africa Total),0
100,2011-10,非洲總計(Africa Total),2
100,2011-11,非洲總計(Africa Total),1
100,2011-12,非洲總計(Africa Total),7
101,2012-1,非洲總計(Africa Total),215
101,2012-2,非洲總計(Africa Total),123
101,2012-3,非洲總計(Africa Total),6
101,2012-4,非洲總計(Africa Total),342
101,2012-5,非洲總計(Africa Total),1138
101,2012-6,非洲總計(Africa Total),0
101,2012-7,非洲總計(Africa Total),0
101,2012-8,非洲總計(Africa Total),1
101,2012-9,非洲總計(Africa Total),1
101,2012-10,非洲總計(Africa Total),0
101,2012-11,非洲總計(Africa Total),0
101,2012-12,非洲總計(Africa Total),0
102,2013-1,非洲總計(Africa Total),3
102,2013-2,非洲總計(Africa Total),1
102,2013-3,非洲總計(Africa Total),0
102,2013-4,非洲總計(Africa Total),0
102,2013-5,非洲總計(Africa Total),0
102,2013-6,非洲總計(Africa Total),0
102,2013-7,非洲總計(Africa Total),0
102,2013-8,非洲總計(Africa Total),8
102,2013-9,非洲總計(Africa Total),0
102,2013-10,非洲總計(Africa Total),0
102,2013-11,非洲總計(Africa Total),0
102,2013-12,非洲總計(Africa Total),2
103,2014-1,非洲總計(Africa Total),0
103,2014-2,非洲總計(Africa Total),0
103,2014-3,非洲總計(Africa Total),0
103,2014-4,非洲總計(Africa Total),4
103,2014-5,非洲總計(Africa Total),1
103,2014-6,非洲總計(Africa Total),2
103,2014-7,非洲總計(Africa Total),0
103,2014-8,非洲總計(Africa Total),0
103,2014-9,非洲總計(Africa Total),0
103,2014-10,非洲總計(Africa Total),0
103,2014-11,非洲總計(Africa Total),0
103,2014-12,非洲總計(Africa Total),6
104,2015-1,非洲總計(Africa Total),4
104,2015-2,非洲總計(Africa Total),0
104,2015-3,非洲總計(Africa Total),0
104,2015-4,非洲總計(Africa Total),0
104,2015-5,非洲總計(Africa Total),0
104,2015-6,非洲總計(Africa Total),0
104,2015-7,非洲總計(Africa Total),7
104,2015-8,非洲總計(Africa Total),0
104,2015-9,非洲總計(Africa Total),0
104,2015-10,非洲總計(Africa Total),0
104,2015-11,非洲總計(Africa Total),6
104,2015-12,非洲總計(Africa Total),13
105,2016-1,非洲總計(Africa Total),3
105,2016-2,非洲總計(Africa Total),40
105,2016-3,非洲總計(Africa Total),0
105,2016-4,非洲總計(Africa Total),16
105,2016-5,非洲總計(Africa Total),0
105,2016-6,非洲總計(Africa Total),11
105,2016-7,非洲總計(Africa Total),186
105,2016-8,非洲總計(Africa Total),406
105,2016-9,非洲總計(Africa Total),1138
105,2016-10,非洲總計(Africa Total),1105
105,2016-11,非洲總計(Africa Total),1421
105,2016-12,非洲總計(Africa Total),880
106,2017-1,非洲總計(Africa Total),1865
106,2017-2,非洲總計(Africa Total),1819
106,2017-3,非洲總計(Africa Total),1740
106,2017-4,非洲總計(Africa Total),1181
106,2017-5,非洲總計(Africa Total),1031
106,2017-6,非洲總計(Africa Total),807
106,2017-7,非洲總計(Africa Total),1310
106,2017-8,非洲總計(Africa Total),1197
106,2017-9,非洲總計(Africa Total),1201
106,2017-10,非洲總計(Africa Total),1704
97,2008-1,南非(S. Africa),0
97,2008-2,南非(S. Africa),0
97,2008-3,南非(S. Africa),38
97,2008-4,南非(S. Africa),0
97,2008-5,南非(S. Africa),0
97,2008-6,南非(S. Africa),0
97,2008-7,南非(S. Africa),0
97,2008-8,南非(S. Africa),0
97,2008-9,南非(S. Africa),0
97,2008-10,南非(S. Africa),0
97,2008-11,南非(S. Africa),0
97,2008-12,南非(S. Africa),0
98,2009-1,南非(S. Africa),0
98,2009-2,南非(S. Africa),0
98,2009-3,南非(S. Africa),0
98,2009-4,南非(S. Africa),0
98,2009-5,南非(S. Africa),0
98,2009-6,南非(S. Africa),0
98,2009-7,南非(S. Africa),0
98,2009-8,南非(S. Africa),0
98,2009-9,南非(S. Africa),0
98,2009-10,南非(S. Africa),0
98,2009-11,南非(S. Africa),0
98,2009-12,南非(S. Africa),0
99,2010-1,南非(S. Africa),0
99,2010-2,南非(S. Africa),0
99,2010-3,南非(S. Africa),0
99,2010-4,南非(S. Africa),0
99,2010-5,南非(S. Africa),0
99,2010-6,南非(S. Africa),0
99,2010-7,南非(S. Africa),0
99,2010-8,南非(S. Africa),0
99,2010-9,南非(S. Africa),0
99,2010-10,南非(S. Africa),0
99,2010-11,南非(S. Africa),0
99,2010-12,南非(S. Africa),0
100,2011-1,南非(S. Africa),0
100,2011-2,南非(S. Africa),0
100,2011-3,南非(S. Africa),0
100,2011-4,南非(S. Africa),0
100,2011-5,南非(S. Africa),0
100,2011-6,南非(S. Africa),0
100,2011-7,南非(S. Africa),1
100,2011-8,南非(S. Africa),0
100,2011-9,南非(S. Africa),0
100,2011-10,南非(S. Africa),0
100,2011-11,南非(S. Africa),0
100,2011-12,南非(S. Africa),0
101,2012-1,南非(S. Africa),5
101,2012-2,南非(S. Africa),0
101,2012-3,南非(S. Africa),0
101,2012-4,南非(S. Africa),1
101,2012-5,南非(S. Africa),0
101,2012-6,南非(S. Africa),0
101,2012-7,南非(S. Africa),0
101,2012-8,南非(S. Africa),0
101,2012-9,南非(S. Africa),0
101,2012-10,南非(S. Africa),0
101,2012-11,南非(S. Africa),0
101,2012-12,南非(S. Africa),0
102,2013-1,南非(S. Africa),0
102,2013-2,南非(S. Africa),0
102,2013-3,南非(S. Africa),0
102,2013-4,南非(S. Africa),0
102,2013-5,南非(S. Africa),0
102,2013-6,南非(S. Africa),0
102,2013-7,南非(S. Africa),0
102,2013-8,南非(S. Africa),0
102,2013-9,南非(S. Africa),0
102,2013-10,南非(S. Africa),0
102,2013-11,南非(S. Africa),0
102,2013-12,南非(S. Africa),2
103,2014-1,南非(S. Africa),0
103,2014-2,南非(S. Africa),0
103,2014-3,南非(S. Africa),0
103,2014-4,南非(S. Africa),0
103,2014-5,南非(S. Africa),0
103,2014-6,南非(S. Africa),2
103,2014-7,南非(S. Africa),0
103,2014-8,南非(S. Africa),0
103,2014-9,南非(S. Africa),0
103,2014-10,南非(S. Africa),0
103,2014-11,南非(S. Africa),0
103,2014-12,南非(S. Africa),6
104,2015-1,南非(S. Africa),4
104,2015-2,南非(S. Africa),0
104,2015-3,南非(S. Africa),0
104,2015-4,南非(S. Africa),0
104,2015-5,南非(S. Africa),0
104,2015-6,南非(S. Africa),0
104,2015-7,南非(S. Africa),2
104,2015-8,南非(S. Africa),0
104,2015-9,南非(S. Africa),0
104,2015-10,南非(S. Africa),0
104,2015-11,南非(S. Africa),0
104,2015-12,南非(S. Africa),10
105,2016-1,南非(S. Africa),2
105,2016-2,南非(S. Africa),0
105,2016-3,南非(S. Africa),0
105,2016-4,南非(S. Africa),2
105,2016-5,南非(S. Africa),0
105,2016-6,南非(S. Africa),0
105,2016-7,南非(S. Africa),0
105,2016-8,南非(S. Africa),81
105,2016-9,南非(S. Africa),370
105,2016-10,南非(S. Africa),511
105,2016-11,南非(S. Africa),311
105,2016-12,南非(S. Africa),120
106,2017-1,南非(S. Africa),327
106,2017-2,南非(S. Africa),171
106,2017-3,南非(S. Africa),201
106,2017-4,南非(S. Africa),184
106,2017-5,南非(S. Africa),223
106,2017-6,南非(S. Africa),290
106,2017-7,南非(S. Africa),294
106,2017-8,南非(S. Africa),260
106,2017-9,南非(S. Africa),400
106,2017-10,南非(S. Africa),407
97,2008-1,埃及(Egypt),0
97,2008-2,埃及(Egypt),0
97,2008-3,埃及(Egypt),0
97,2008-4,埃及(Egypt),0
97,2008-5,埃及(Egypt),0
97,2008-6,埃及(Egypt),0
97,2008-7,埃及(Egypt),0
97,2008-8,埃及(Egypt),0
97,2008-9,埃及(Egypt),0
97,2008-10,埃及(Egypt),0
97,2008-11,埃及(Egypt),0
97,2008-12,埃及(Egypt),0
98,2009-1,埃及(Egypt),0
98,2009-2,埃及(Egypt),0
98,2009-3,埃及(Egypt),0
98,2009-4,埃及(Egypt),0
98,2009-5,埃及(Egypt),0
98,2009-6,埃及(Egypt),0
98,2009-7,埃及(Egypt),0
98,2009-8,埃及(Egypt),0
98,2009-9,埃及(Egypt),0
98,2009-10,埃及(Egypt),0
98,2009-11,埃及(Egypt),0
98,2009-12,埃及(Egypt),0
99,2010-1,埃及(Egypt),0
99,2010-2,埃及(Egypt),0
99,2010-3,埃及(Egypt),0
99,2010-4,埃及(Egypt),0
99,2010-5,埃及(Egypt),0
99,2010-6,埃及(Egypt),0
99,2010-7,埃及(Egypt),0
99,2010-8,埃及(Egypt),0
99,2010-9,埃及(Egypt),0
99,2010-10,埃及(Egypt),0
99,2010-11,埃及(Egypt),0
99,2010-12,埃及(Egypt),0
100,2011-1,埃及(Egypt),0
100,2011-2,埃及(Egypt),0
100,2011-3,埃及(Egypt),0
100,2011-4,埃及(Egypt),0
100,2011-5,埃及(Egypt),0
100,2011-6,埃及(Egypt),0
100,2011-7,埃及(Egypt),0
100,2011-8,埃及(Egypt),0
100,2011-9,埃及(Egypt),0
100,2011-10,埃及(Egypt),0
100,2011-11,埃及(Egypt),0
100,2011-12,埃及(Egypt),0
101,2012-1,埃及(Egypt),0
101,2012-2,埃及(Egypt),0
101,2012-3,埃及(Egypt),0
101,2012-4,埃及(Egypt),0
101,2012-5,埃及(Egypt),0
101,2012-6,埃及(Egypt),0
101,2012-7,埃及(Egypt),0
101,2012-8,埃及(Egypt),0
101,2012-9,埃及(Egypt),0
101,2012-10,埃及(Egypt),0
101,2012-11,埃及(Egypt),0
101,2012-12,埃及(Egypt),0
102,2013-1,埃及(Egypt),0
102,2013-2,埃及(Egypt),0
102,2013-3,埃及(Egypt),0
102,2013-4,埃及(Egypt),0
102,2013-5,埃及(Egypt),0
102,2013-6,埃及(Egypt),0
102,2013-7,埃及(Egypt),0
102,2013-8,埃及(Egypt),0
102,2013-9,埃及(Egypt),0
102,2013-10,埃及(Egypt),0
102,2013-11,埃及(Egypt),0
102,2013-12,埃及(Egypt),0
103,2014-1,埃及(Egypt),0
103,2014-2,埃及(Egypt),0
103,2014-3,埃及(Egypt),0
103,2014-4,埃及(Egypt),0
103,2014-5,埃及(Egypt),0
103,2014-6,埃及(Egypt),0
103,2014-7,埃及(Egypt),0
103,2014-8,埃及(Egypt),0
103,2014-9,埃及(Egypt),0
103,2014-10,埃及(Egypt),0
103,2014-11,埃及(Egypt),0
103,2014-12,埃及(Egypt),0
104,2015-1,埃及(Egypt),0
104,2015-2,埃及(Egypt),0
104,2015-3,埃及(Egypt),0
104,2015-4,埃及(Egypt),0
104,2015-5,埃及(Egypt),0
104,2015-6,埃及(Egypt),0
104,2015-7,埃及(Egypt),0
104,2015-8,埃及(Egypt),0
104,2015-9,埃及(Egypt),0
104,2015-10,埃及(Egypt),0
104,2015-11,埃及(Egypt),0
104,2015-12,埃及(Egypt),0
105,2016-1,埃及(Egypt),0
105,2016-2,埃及(Egypt),27
105,2016-3,埃及(Egypt),0
105,2016-4,埃及(Egypt),0
105,2016-5,埃及(Egypt),0
105,2016-6,埃及(Egypt),7
105,2016-7,埃及(Egypt),182
105,2016-8,埃及(Egypt),114
105,2016-9,埃及(Egypt),330
105,2016-10,埃及(Egypt),272
105,2016-11,埃及(Egypt),667
105,2016-12,埃及(Egypt),527
106,2017-1,埃及(Egypt),927
106,2017-2,埃及(Egypt),1174
106,2017-3,埃及(Egypt),1006
106,2017-4,埃及(Egypt),567
