Y_M,Country,Cases,YMD
2009-8,Spain,0,2009-08-01
2009-8,Sri Lanka,33,2009-08-01
2009-8,Sudan,2,2009-08-01
2009-8,Suriname,2,2009-08-01
2009-8,Sweden,527,2009-08-01
2009-8,Switzerland,419,2009-08-01
2009-8,Thailand,103,2009-08-01
2009-8,The former Yugoslav Republic of Macedonia,0,2009-08-01
2009-8,Togo,0,2009-08-01
2009-8,Tunisia,39,2009-08-01
2009-8,Turkey,0,2009-08-01
2009-8,Uganda,3,2009-08-01
2009-8,Ukraine,0,2009-08-01
2009-8,United Kingdom of Great Britain and Northern Ireland,156,2009-08-01
2009-8,United Republic of Tanzania,0,2009-08-01
2009-8,United States of America,0,2009-08-01
2009-8,Uruguay,36,2009-08-01
2009-8,Viet Nam,88,2009-08-01
2009-8,Zambia,0,2009-08-01
2009-9,Afghanistan,0,2009-09-01
2009-9,Albania,0,2009-09-01
2009-9,Algeria,4,2009-09-01
2009-9,Angola,0,2009-09-01
2009-9,Argentina,50,2009-09-01
2009-9,Armenia,0,2009-09-01
2009-9,Australia,220,2009-09-01
2009-9,Austria,0,2009-09-01
2009-9,Azerbaijan,0,2009-09-01
2009-9,Bangladesh,0,2009-09-01
2009-9,Belarus,0,2009-09-01
2009-9,Belgium,52,2009-09-01
2009-9,Bolivia,0,2009-09-01
2009-9,Bosnia and Herzegovina,0,2009-09-01
2009-9,Brazil,295,2009-09-01
2009-9,Bulgaria,11,2009-09-01
2009-9,Burkina Faso,0,2009-09-01
2009-9,C�te d'Ivoire,0,2009-09-01
2009-9,Cambodia,85,2009-09-01
2009-9,Cameroon,0,2009-09-01
2009-9,Canada,356,2009-09-01
2009-9,Cape Verde,23,2009-09-01
2009-9,Central African Republic,0,2009-09-01
2009-9,Chile,9,2009-09-01
2009-9,China,0,2009-09-01
2009-9,Colombia,737,2009-09-01
2009-9,Costa Rica,0,2009-09-01
2009-9,Croatia,93,2009-09-01
2009-9,Cuba,136,2009-09-01
2009-9,Czech Republic,4,2009-09-01
2009-9,Democratic Republic of the Congo,0,2009-09-01
2009-9,Denmark,61,2009-09-01
2009-9,Dominican Republic,0,2009-09-01
2009-9,Ecuador,264,2009-09-01
2009-9,Egypt,101,2009-09-01
2009-9,El Salvador,24,2009-09-01
2009-9,Estonia,7,2009-09-01
2009-9,Ethiopia,0,2009-09-01
2009-9,Fiji,1,2009-09-01
2009-9,Finland,36,2009-09-01
2009-9,France,322,2009-09-01
2009-9,French Guiana,117,2009-09-01
2009-9,Gambia,0,2009-09-01
2009-9,Georgia,6,2009-09-01
2009-9,Germany,19,2009-09-01
2009-9,Ghana,6,2009-09-01
2009-9,Greece,160,2009-09-01
2009-9,Guadeloupe,52,2009-09-01
2009-9,Guatemala,76,2009-09-01
2009-9,Guinea,0,2009-09-01
2009-9,Guinea-Bissau,0,2009-09-01
2009-9,Honduras,56,2009-09-01
2009-9,Hungary,91,2009-09-01
2009-9,Iceland,0,2009-09-01
2009-9,India,876,2009-09-01
2009-9,Indonesia,0,2009-09-01
2009-9,Iran (Islamic Republic of),96,2009-09-01
2009-9,Iraq,0,2009-09-01
2009-9,Ireland,560,2009-09-01
2009-9,Israel,704,2009-09-01
2009-9,Italy,350,2009-09-01
2009-9,Jamaica,26,2009-09-01
2009-9,Japan,2306,2009-09-01
2009-9,Jordan,0,2009-09-01
2009-9,Kazakhstan,0,2009-09-01
2009-9,Kenya,133,2009-09-01
2009-9,Kyrgyzstan,2,2009-09-01
2009-9,Lao People's Democratic Republic,0,2009-09-01
2009-9,Latvia,3,2009-09-01
2009-9,Lithuania,3,2009-09-01
2009-9,Luxembourg,160,2009-09-01
2009-9,Madagascar,0,2009-09-01
2009-9,Malaysia,26,2009-09-01
2009-9,Mali,0,2009-09-01
2009-9,Malta,3,2009-09-01
2009-9,Martinique,4,2009-09-01
2009-9,Mauritania,0,2009-09-01
2009-9,Mauritius,0,2009-09-01
2009-9,Mexico,0,2009-09-01
2009-9,Mongolia,0,2009-09-01
2009-9,Morocco,4,2009-09-01
2009-9,Mozambique,0,2009-09-01
2009-9,Netherlands,77,2009-09-01
2009-9,New Caledonia,1,2009-09-01
2009-9,New Zealand,12,2009-09-01
2009-9,Nicaragua,0,2009-09-01
2009-9,Niger,0,2009-09-01
2009-9,Nigeria,0,2009-09-01
2009-9,Norway,313,2009-09-01
2009-9,Oman,0,2009-09-01
2009-9,Pakistan,2,2009-09-01
2009-9,Panama,0,2009-09-01
2009-9,Paraguay,5,2009-09-01
2009-9,Peru,0,2009-09-01
2009-9,Philippines,21,2009-09-01
2009-9,Poland,9,2009-09-01
2009-9,Portugal,0,2009-09-01
2009-9,Republic of Korea,81,2009-09-01
2009-9,Republic of Moldova,2,2009-09-01
2009-9,Romania,27,2009-09-01
2009-9,Russian Federation,125,2009-09-01
2009-9,Rwanda,0,2009-09-01
2009-9,Senegal,0,2009-09-01
2009-9,Serbia,1,2009-09-01
2009-9,Sierra Leone,0,2009-09-01
2009-9,Singapore,431,2009-09-01
2009-9,Slovakia,12,2009-09-01
2009-9,Slovenia,39,2009-09-01
2009-9,South Africa,188,2009-09-01
2009-9,Spain,295,2009-09-01
2009-9,Sri Lanka,8,2009-09-01
2009-9,Sudan,0,2009-09-01
2009-9,Suriname,0,2009-09-01
2009-9,Sweden,541,2009-09-01
2009-9,Switzerland,13,2009-09-01
2009-9,Thailand,80,2009-09-01
2009-9,The former Yugoslav Republic of Macedonia,0,2009-09-01
2009-9,Togo,0,2009-09-01
2009-9,Tunisia,3,2009-09-01
2009-9,Turkey,0,2009-09-01
2009-9,Uganda,52,2009-09-01
2009-9,Ukraine,1,2009-09-01
2009-9,United Kingdom of Great Britain and Northern Ireland,213,2009-09-01
2009-9,United Republic of Tanzania,60,2009-09-01
2009-9,United States of America,0,2009-09-01
2009-9,Uruguay,1,2009-09-01
2009-9,Viet Nam,249,2009-09-01
2009-9,Zambia,0,2009-09-01
2010-1,Afghanistan,5,2010-01-01
2010-1,Albania,0,2010-01-01
2010-1,Algeria,54,2010-01-01
2010-1,Angola,0,2010-01-01
2010-1,Argentina,11,2010-01-01
2010-1,Armenia,0,2010-01-01
2010-1,Australia,3,2010-01-01
2010-1,Austria,0,2010-01-01
2010-1,Azerbaijan,0,2010-01-01
2010-1,Bangladesh,0,2010-01-01
2010-1,Belarus,0,2010-01-01
2010-1,Belgium,16,2010-01-01
2010-1,Bolivia,0,2010-01-01
2010-1,Bosnia and Herzegovina,0,2010-01-01
2010-1,Brazil,61,2010-01-01
2010-1,Bulgaria,2,2010-01-01
2010-1,Burkina Faso,0,2010-01-01
2010-1,C�te d'Ivoire,1,2010-01-01
2010-1,Cambodia,12,2010-01-01
2010-1,Cameroon,1,2010-01-01
2010-1,Canada,55,2010-01-01
2010-1,Cape Verde,1,2010-01-01
2010-1,Central African Republic,0,2010-01-01
2010-1,Chile,3,2010-01-01
2010-1,China,2024,2010-01-01
2010-1,Colombia,92,2010-01-01
2010-1,Costa Rica,115,2010-01-01
2010-1,Croatia,48,2010-01-01
2010-1,Cuba,15,2010-01-01
2010-1,Czech Republic,23,2010-01-01
2010-1,Democratic Republic of the Congo,0,2010-01-01
2010-1,Denmark,17,2010-01-01
2010-1,Dominican Republic,0,2010-01-01
2010-1,Ecuador,117,2010-01-01
2010-1,Egypt,1391,2010-01-01
2010-1,El Salvador,2,2010-01-01
2010-1,Estonia,88,2010-01-01
2010-1,Ethiopia,10,2010-01-01
2010-1,Fiji,0,2010-01-01
2010-1,Finland,2,2010-01-01
2010-1,France,515,2010-01-01
2010-1,French Guiana,15,2010-01-01
2010-1,Gambia,0,2010-01-01
2010-1,Georgia,112,2010-01-01
2010-1,Germany,67,2010-01-01
2010-1,Ghana,0,2010-01-01
2010-1,Greece,740,2010-01-01
2010-1,Guadeloupe,2,2010-01-01
2010-1,Guatemala,1,2010-01-01
2010-1,Guinea,1,2010-01-01
2010-1,Guinea-Bissau,0,2010-01-01
2010-1,Honduras,9,2010-01-01
2010-1,Hungary,107,2010-01-01
2010-1,Iceland,0,2010-01-01
2010-1,India,468,2010-01-01
2010-1,Indonesia,1,2010-01-01
2010-1,Iran (Islamic Republic of),52,2010-01-01
2010-1,Iraq,4,2010-01-01
2010-1,Ireland,43,2010-01-01
2010-1,Israel,107,2010-01-01
2010-1,Italy,164,2010-01-01
2010-1,Jamaica,3,2010-01-01
2010-1,Japan,1930,2010-01-01
2010-1,Jordan,0,2010-01-01
2010-1,Kazakhstan,0,2010-01-01
2010-1,Kenya,10,2010-01-01
2010-1,Kyrgyzstan,0,2010-01-01
2010-1,Lao People's Democratic Republic,0,2010-01-01
2010-1,Latvia,67,2010-01-01
2010-1,Lithuania,0,2010-01-01
2010-1,Luxembourg,12,2010-01-01
2010-1,Madagascar,49,2010-01-01
2010-1,Malaysia,5,2010-01-01
2010-1,Mali,8,2010-01-01
2010-1,Malta,0,2010-01-01
2010-1,Martinique,0,2010-01-01
2010-1,Mauritania,24,2010-01-01
2010-1,Mauritius,0,2010-01-01
2010-1,Mexico,923,2010-01-01
2010-1,Mongolia,82,2010-01-01
2010-1,Morocco,192,2010-01-01
2010-1,Mozambique,0,2010-01-01
2010-1,Netherlands,7,2010-01-01
2010-1,New Caledonia,0,2010-01-01
2010-1,New Zealand,0,2010-01-01
2010-1,Nicaragua,1,2010-01-01
2010-1,Niger,0,2010-01-01
2010-1,Nigeria,12,2010-01-01
2010-1,Norway,11,2010-01-01
2010-1,Oman,88,2010-01-01
2010-1,Pakistan,96,2010-01-01
2010-1,Panama,1,2010-01-01
2010-1,Paraguay,2,2010-01-01
2010-1,Peru,131,2010-01-01
2010-1,Philippines,9,2010-01-01
2010-1,Poland,93,2010-01-01
2010-1,Portugal,47,2010-01-01
2010-1,Republic of Korea,448,2010-01-01
2010-1,Republic of Moldova,10,2010-01-01
2010-1,Romania,1004,2010-01-01
2010-1,Russian Federation,637,2010-01-01
2010-1,Rwanda,18,2010-01-01
2010-1,Senegal,12,2010-01-01
2010-1,Serbia,64,2010-01-01
2010-1,Sierra Leone,0,2010-01-01
2010-1,Singapore,413,2010-01-01
2010-1,Slovakia,19,2010-01-01
2010-1,Slovenia,16,2010-01-01
2010-1,South Africa,1,2010-01-01
2010-1,Spain,64,2010-01-01
2010-1,Sri Lanka,47,2010-01-01
2010-1,Sudan,0,2010-01-01
2010-1,Suriname,0,2010-01-01
2010-1,Sweden,18,2010-01-01
2010-1,Switzerland,41,2010-01-01
2010-1,Thailand,137,2010-01-01
2010-1,The former Yugoslav Republic of Macedonia,0,2010-01-01
2010-1,Togo,0,2010-01-01
2010-1,Tunisia,110,2010-01-01
2010-1,Turkey,71,2010-01-01
2010-1,Uganda,1,2010-01-01
2010-1,Ukraine,142,2010-01-01
2010-1,United Kingdom of Great Britain and Northern Ireland,81,2010-01-01
2010-1,United Republic of Tanzania,10,2010-01-01
2010-1,United States of America,1112,2010-01-01
2010-1,Uruguay,0,2010-01-01
2010-1,Viet Nam,17,2010-01-01
2010-1,Zambia,0,2010-01-01
2010-10,Afghanistan,0,2010-10-01
2010-10,Albania,0,2010-10-01
2010-10,Algeria,0,2010-10-01
2010-10,Angola,0,2010-10-01
2010-10,Argentina,1,2010-10-01
2010-10,Armenia,0,2010-10-01
2010-10,Australia,112,2010-10-01
2010-10,Austria,0,2010-10-01
2010-10,Azerbaijan,0,2010-10-01
2010-10,Bangladesh,4,2010-10-01
2010-10,Belarus,0,2010-10-01
2010-10,Belgium,0,2010-10-01
2010-10,Bolivia,8,2010-10-01
2010-10,Bosnia and Herzegovina,0,2010-10-01
2010-10,Brazil,8,2010-10-01
2010-10,Bulgaria,0,2010-10-01
2010-10,Burkina Faso,0,2010-10-01
2010-10,C�te d'Ivoire,3,2010-10-01
2010-10,Cambodia,88,2010-10-01
2010-10,Cameroon,8,2010-10-01
2010-10,Canada,1,2010-10-01
2010-10,Cape Verde,0,2010-10-01
2010-10,Central African Republic,3,2010-10-01
2010-10,Chile,2,2010-10-01
2010-10,China,102,2010-10-01
2010-10,Colombia,9,2010-10-01
2010-10,Costa Rica,0,2010-10-01
2010-10,Croatia,0,2010-10-01
2010-10,Cuba,0,2010-10-01
2010-10,Czech Republic,0,2010-10-01
2010-10,Democratic Republic of the Congo,0,2010-10-01
2010-10,Denmark,0,2010-10-01
2010-10,Dominican Republic,0,2010-10-01
2010-10,Ecuador,0,2010-10-01
2010-10,Egypt,6,2010-10-01
2010-10,El Salvador,0,2010-10-01
2010-10,Estonia,0,2010-10-01
2010-10,Ethiopia,2,2010-10-01
2010-10,Fiji,2,2010-10-01
2010-10,Finland,0,2010-10-01
2010-10,France,1,2010-10-01
2010-10,French Guiana,0,2010-10-01
2010-10,Gambia,0,2010-10-01
2010-10,Georgia,0,2010-10-01
2010-10,Germany,2,2010-10-01
2010-10,Ghana,2,2010-10-01
2010-10,Greece,0,2010-10-01
2010-10,Guadeloupe,0,2010-10-01
2010-10,Guatemala,0,2010-10-01
2010-10,Guinea,0,2010-10-01
2010-10,Guinea-Bissau,0,2010-10-01
2010-10,Honduras,0,2010-10-01
2010-10,Hungary,0,2010-10-01
2010-10,Iceland,0,2010-10-01
2010-10,India,33,2010-10-01
2010-10,Indonesia,11,2010-10-01
2010-10,Iran (Islamic Republic of),1,2010-10-01
2010-10,Iraq,0,2010-10-01
2010-10,Ireland,3,2010-10-01
2010-10,Israel,1,2010-10-01
2010-10,Italy,0,2010-10-01
2010-10,Jamaica,0,2010-10-01
2010-10,Japan,51,2010-10-01
2010-10,Jordan,0,2010-10-01
2010-10,Kazakhstan,0,2010-10-01
2010-10,Kenya,22,2010-10-01
2010-10,Kyrgyzstan,0,2010-10-01
2010-10,Lao People's Democratic Republic,0,2010-10-01
2010-10,Latvia,0,2010-10-01
2010-10,Lithuania,0,2010-10-01
2010-10,Luxembourg,0,2010-10-01
2010-10,Madagascar,0,2010-10-01
2010-10,Malaysia,1,2010-10-01
2010-10,Mali,6,2010-10-01
2010-10,Malta,0,2010-10-01
2010-10,Martinique,0,2010-10-01
2010-10,Mauritania,0,2010-10-01
2010-10,Mauritius,0,2010-10-01
2010-10,Mexico,0,2010-10-01
2010-10,Mongolia,0,2010-10-01
2010-10,Morocco,0,2010-10-01
2010-10,Mozambique,0,2010-10-01
2010-10,Netherlands,0,2010-10-01
2010-10,New Caledonia,1,2010-10-01
2010-10,New Zealand,0,2010-10-01
2010-10,Nicaragua,0,2010-10-01
2010-10,Niger,0,2010-10-01
2010-10,Nigeria,3,2010-10-01
2010-10,Norway,2,2010-10-01
2010-10,Oman,29,2010-10-01
2010-10,Pakistan,0,2010-10-01
2010-10,Panama,0,2010-10-01
2010-10,Paraguay,22,2010-10-01
2010-10,Peru,4,2010-10-01
2010-10,Philippines,0,2010-10-01
2010-10,Poland,0,2010-10-01
2010-10,Portugal,0,2010-10-01
2010-10,Republic of Korea,1,2010-10-01
2010-10,Republic of Moldova,0,2010-10-01
2010-10,Romania,0,2010-10-01
2010-10,Russian Federation,2,2010-10-01
2010-10,Rwanda,0,2010-10-01
2010-10,Senegal,24,2010-10-01
2010-10,Serbia,0,2010-10-01
2010-10,Sierra Leone,0,2010-10-01
2010-10,Singapore,34,2010-10-01
2010-10,Slovakia,0,2010-10-01
2010-10,Slovenia,0,2010-10-01
2010-10,South Africa,24,2010-10-01
2010-10,Spain,1,2010-10-01
2010-10,Sri Lanka,33,2010-10-01
2010-10,Sudan,0,2010-10-01
2010-10,Suriname,0,2010-10-01
2010-10,Sweden,0,2010-10-01
2010-10,Switzerland,1,2010-10-01
2010-10,Thailand,106,2010-10-01
2010-10,The former Yugoslav Republic of Macedonia,0,2010-10-01
2010-10,Togo,5,2010-10-01
2010-10,Tunisia,0,2010-10-01
2010-10,Turkey,0,2010-10-01
2010-10,Uganda,4,2010-10-01
2010-10,Ukraine,0,2010-10-01
2010-10,United Kingdom of Great Britain and Northern Ireland,14,2010-10-01
2010-10,United Republic of Tanzania,0,2010-10-01
2010-10,United States of America,41,2010-10-01
2010-10,Uruguay,0,2010-10-01
2010-10,Viet Nam,8,2010-10-01
2010-10,Zambia,0,2010-10-01
2010-11,Afghanistan,0,2010-11-01
2010-11,Albania,0,2010-11-01
2010-11,Algeria,3,2010-11-01
2010-11,Angola,0,2010-11-01
2010-11,Argentina,0,2010-11-01
2010-11,Armenia,0,2010-11-01
2010-11,Australia,42,2010-11-01
2010-11,Austria,0,2010-11-01
2010-11,Azerbaijan,0,2010-11-01
2010-11,Bangladesh,0,2010-11-01
2010-11,Belarus,0,2010-11-01
2010-11,Belgium,2,2010-11-01
2010-11,Bolivia,0,2010-11-01
2010-11,Bosnia and Herzegovina,0,2010-11-01
2010-11,Brazil,1,2010-11-01
2010-11,Bulgaria,0,2010-11-01
2010-11,Burkina Faso,0,2010-11-01
2010-11,C�te d'Ivoire,5,2010-11-01
2010-11,Cambodia,47,2010-11-01
2010-11,Cameroon,96,2010-11-01
2010-11,Canada,6,2010-11-01
2010-11,Cape Verde,0,2010-11-01
2010-11,Central African Republic,0,2010-11-01
2010-11,Chile,2,2010-11-01
2010-11,China,72,2010-11-01
2010-11,Colombia,34,2010-11-01
2010-11,Costa Rica,0,2010-11-01
2010-11,Croatia,0,2010-11-01
2010-11,Cuba,1,2010-11-01
2010-11,Czech Republic,9,2010-11-01
2010-11,Democratic Republic of the Congo,5,2010-11-01
2010-11,Denmark,2,2010-11-01
2010-11,Dominican Republic,0,2010-11-01
2010-11,Ecuador,0,2010-11-01
2010-11,Egypt,112,2010-11-01
2010-11,El Salvador,0,2010-11-01
2010-11,Estonia,1,2010-11-01
2010-11,Ethiopia,18,2010-11-01
2010-11,Fiji,0,2010-11-01
2010-11,Finland,7,2010-11-01
2010-11,France,23,2010-11-01
2010-11,French Guiana,0,2010-11-01
2010-11,Gambia,0,2010-11-01
2010-11,Georgia,1,2010-11-01
2010-11,Germany,4,2010-11-01
2010-11,Ghana,2,2010-11-01
2010-11,Greece,0,2010-11-01
2010-11,Guadeloupe,0,2010-11-01
2010-11,Guatemala,0,2010-11-01
2010-11,Guinea,0,2010-11-01
2010-11,Guinea-Bissau,0,2010-11-01
2010-11,Honduras,0,2010-11-01
2010-11,Hungary,0,2010-11-01
2010-11,Iceland,0,2010-11-01
2010-11,India,3,2010-11-01
2010-11,Indonesia,21,2010-11-01
2010-11,Iran (Islamic Republic of),0,2010-11-01
2010-11,Iraq,0,2010-11-01
2010-11,Ireland,2,2010-11-01
2010-11,Israel,3,2010-11-01
2010-11,Italy,6,2010-11-01
2010-11,Jamaica,0,2010-11-01
2010-11,Japan,133,2010-11-01
2010-11,Jordan,0,2010-11-01
2010-11,Kazakhstan,0,2010-11-01
2010-11,Kenya,49,2010-11-01
2010-11,Kyrgyzstan,0,2010-11-01
2010-11,Lao People's Democratic Republic,19,2010-11-01
2010-11,Latvia,0,2010-11-01
2010-11,Lithuania,1,2010-11-01
2010-11,Luxembourg,1,2010-11-01
2010-11,Madagascar,3,2010-11-01
2010-11,Malaysia,2,2010-11-01
2010-11,Mali,1,2010-11-01
2010-11,Malta,0,2010-11-01
2010-11,Martinique,0,2010-11-01
2010-11,Mauritania,0,2010-11-01
2010-11,Mauritius,0,2010-11-01
2010-11,Mexico,1,2010-11-01
2010-11,Mongolia,0,2010-11-01
2010-11,Morocco,4,2010-11-01
2010-11,Mozambique,0,2010-11-01
2010-11,Netherlands,3,2010-11-01
2010-11,New Caledonia,0,2010-11-01
2010-11,New Zealand,0,2010-11-01
2010-11,Nicaragua,0,2010-11-01
2010-11,Niger,0,2010-11-01
2010-11,Nigeria,1,2010-11-01
2010-11,Norway,6,2010-11-01
2010-11,Oman,42,2010-11-01
2010-11,Pakistan,5,2010-11-01
2010-11,Panama,0,2010-11-01
2010-11,Paraguay,1,2010-11-01
2010-11,Peru,1,2010-11-01
2010-11,Philippines,1,2010-11-01
2010-11,Poland,0,2010-11-01
2010-11,Portugal,0,2010-11-01
2010-11,Republic of Korea,55,2010-11-01
2010-11,Republic of Moldova,0,2010-11-01
2010-11,Romania,1,2010-11-01
2010-11,Russian Federation,14,2010-11-01
2010-11,Rwanda,0,2010-11-01
2010-11,Senegal,14,2010-11-01
2010-11,Serbia,0,2010-11-01
2010-11,Sierra Leone,0,2010-11-01
2010-11,Singapore,30,2010-11-01
2010-11,Slovakia,1,2010-11-01
2010-11,Slovenia,0,2010-11-01
2010-11,South Africa,13,2010-11-01
2010-11,Spain,29,2010-11-01
2010-11,Sri Lanka,179,2010-11-01
2010-11,Sudan,0,2010-11-01
2010-11,Suriname,0,2010-11-01
2010-11,Sweden,6,2010-11-01
2010-11,Switzerland,0,2010-11-01
2010-11,Thailand,12,2010-11-01
2010-11,The former Yugoslav Republic of Macedonia,0,2010-11-01
2010-11,Togo,9,2010-11-01
2010-11,Tunisia,0,2010-11-01
2010-11,Turkey,0,2010-11-01
2010-11,Uganda,11,2010-11-01
2010-11,Ukraine,0,2010-11-01
2010-11,United Kingdom of Great Britain and Northern Ireland,96,2010-11-01
2010-11,United Republic of Tanzania,0,2010-11-01
2010-11,United States of America,95,2010-11-01
2010-11,Uruguay,0,2010-11-01
2010-11,Viet Nam,7,2010-11-01
2010-11,Zambia,0,2010-11-01
2010-12,Afghanistan,0,2010-12-01
2010-12,Albania,5,2010-12-01
2010-12,Algeria,2,2010-12-01
2010-12,Angola,0,2010-12-01
2010-12,Argentina,0,2010-12-01
2010-12,Armenia,0,2010-12-01
2010-12,Australia,12,2010-12-01
2010-12,Austria,15,2010-12-01
2010-12,Azerbaijan,0,2010-12-01
2010-12,Bangladesh,0,2010-12-01
2010-12,Belarus,1,2010-12-01
2010-12,Belgium,54,2010-12-01
2010-12,Bolivia,0,2010-12-01
2010-12,Bosnia and Herzegovina,0,2010-12-01
2010-12,Brazil,0,2010-12-01
2010-12,Bulgaria,0,2010-12-01
2010-12,Burkina Faso,0,2010-12-01
2010-12,C�te d'Ivoire,0,2010-12-01
2010-12,Cambodia,13,2010-12-01
2010-12,Cameroon,22,2010-12-01
2010-12,Canada,64,2010-12-01
2010-12,Cape Verde,0,2010-12-01
2010-12,Central African Republic,0,2010-12-01
2010-12,Chile,0,2010-12-01
2010-12,China,394,2010-12-01
2010-12,Colombia,25,2010-12-01
2010-12,Costa Rica,0,2010-12-01
2010-12,Croatia,157,2010-12-01
2010-12,Cuba,0,2010-12-01
2010-12,Czech Republic,2,2010-12-01
2010-12,Democratic Republic of the Congo,7,2010-12-01
2010-12,Denmark,34,2010-12-01
2010-12,Dominican Republic,0,2010-12-01
2010-12,Ecuador,56,2010-12-01
2010-12,Egypt,1088,2010-12-01
2010-12,El Salvador,0,2010-12-01
2010-12,Estonia,11,2010-12-01
2010-12,Ethiopia,0,2010-12-01
2010-12,Fiji,0,2010-12-01
2010-12,Finland,105,2010-12-01
2010-12,France,348,2010-12-01
2010-12,French Guiana,2,2010-12-01
2010-12,Gambia,0,2010-12-01
2010-12,Georgia,2,2010-12-01
2010-12,Germany,53,2010-12-01
2010-12,Ghana,4,2010-12-01
2010-12,Greece,0,2010-12-01
2010-12,Guadeloupe,0,2010-12-01
2010-12,Guatemala,0,2010-12-01
2010-12,Guinea,0,2010-12-01
2010-12,Guinea-Bissau,0,2010-12-01
2010-12,Honduras,0,2010-12-01
2010-12,Hungary,9,2010-12-01
2010-12,Iceland,4,2010-12-01
2010-12,India,0,2010-12-01
2010-12,Indonesia,30,2010-12-01
2010-12,Iran (Islamic Republic of),184,2010-12-01
2010-12,Iraq,4,2010-12-01
2010-12,Ireland,526,2010-12-01
2010-12,Israel,76,2010-12-01
2010-12,Italy,29,2010-12-01
2010-12,Jamaica,0,2010-12-01
2010-12,Japan,770,2010-12-01
2010-12,Jordan,2,2010-12-01
2010-12,Kazakhstan,0,2010-12-01
2010-12,Kenya,29,2010-12-01
2010-12,Kyrgyzstan,0,2010-12-01
2010-12,Lao People's Democratic Republic,4,2010-12-01
2010-12,Latvia,28,2010-12-01
2010-12,Lithuania,24,2010-12-01
2010-12,Luxembourg,22,2010-12-01
2010-12,Madagascar,1,2010-12-01
2010-12,Malaysia,15,2010-12-01
2010-12,Mali,2,2010-12-01
2010-12,Malta,36,2010-12-01
2010-12,Martinique,0,2010-12-01
2010-12,Mauritania,0,2010-12-01
2010-12,Mauritius,0,2010-12-01
2010-12,Mexico,11,2010-12-01
2010-12,Mongolia,0,2010-12-01
2010-12,Morocco,24,2010-12-01
2010-12,Mozambique,0,2010-12-01
2010-12,Netherlands,59,2010-12-01
2010-12,New Caledonia,0,2010-12-01
2010-12,New Zealand,0,2010-12-01
2010-12,Nicaragua,0,2010-12-01
2010-12,Niger,0,2010-12-01
2010-12,Nigeria,0,2010-12-01
2010-12,Norway,72,2010-12-01
2010-12,Oman,40,2010-12-01
2010-12,Pakistan,44,2010-12-01
2010-12,Panama,0,2010-12-01
2010-12,Paraguay,0,2010-12-01
2010-12,Peru,0,2010-12-01
2010-12,Philippines,0,2010-12-01
2010-12,Poland,4,2010-12-01
2010-12,Portugal,8,2010-12-01
2010-12,Republic of Korea,866,2010-12-01
2010-12,Republic of Moldova,0,2010-12-01
2010-12,Romania,0,2010-12-01
2010-12,Russian Federation,80,2010-12-01
2010-12,Rwanda,0,2010-12-01
2010-12,Senegal,0,2010-12-01
2010-12,Serbia,0,2010-12-01
2010-12,Sierra Leone,0,2010-12-01
2010-12,Singapore,45,2010-12-01
2010-12,Slovakia,4,2010-12-01
2010-12,Slovenia,16,2010-12-01
2010-12,South Africa,6,2010-12-01
2010-12,Spain,618,2010-12-01
2010-12,Sri Lanka,277,2010-12-01
2010-12,Sudan,0,2010-12-01
2010-12,Suriname,0,2010-12-01
2010-12,Sweden,110,2010-12-01
2010-12,Switzerland,139,2010-12-01
2010-12,Thailand,3,2010-12-01
2010-12,The former Yugoslav Republic of Macedonia,0,2010-12-01
2010-12,Togo,0,2010-12-01
2010-12,Tunisia,2,2010-12-01
2010-12,Turkey,11,2010-12-01
2010-12,Uganda,15,2010-12-01
2010-12,Ukraine,1,2010-12-01
2010-12,United Kingdom of Great Britain and Northern Ireland,1761,2010-12-01
2010-12,United Republic of Tanzania,0,2010-12-01
2010-12,United States of America,417,2010-12-01
2010-12,Uruguay,0,2010-12-01
2010-12,Viet Nam,23,2010-12-01
2010-12,Zambia,0,2010-12-01
2010-2,Afghanistan,0,2010-02-01
2010-2,Albania,0,2010-02-01
2010-2,Algeria,2,2010-02-01
2010-2,Angola,0,2010-02-01
2010-2,Argentina,1,2010-02-01
2010-2,Armenia,0,2010-02-01
2010-2,Australia,4,2010-02-01
2010-2,Austria,0,2010-02-01
2010-2,Azerbaijan,0,2010-02-01
2010-2,Bangladesh,4,2010-02-01
2010-2,Belarus,0,2010-02-01
2010-2,Belgium,7,2010-02-01
2010-2,Bolivia,1,2010-02-01
2010-2,Bosnia and Herzegovina,0,2010-02-01
2010-2,Brazil,50,2010-02-01
2010-2,Bulgaria,0,2010-02-01
2010-2,Burkina Faso,0,2010-02-01
2010-2,C�te d'Ivoire,3,2010-02-01
2010-2,Cambodia,4,2010-02-01
2010-2,Cameroon,14,2010-02-01
2010-2,Canada,18,2010-02-01
2010-2,Cape Verde,0,2010-02-01
2010-2,Central African Republic,0,2010-02-01
2010-2,Chile,4,2010-02-01
2010-2,China,652,2010-02-01
2010-2,Colombia,25,2010-02-01
2010-2,Costa Rica,115,2010-02-01
2010-2,Croatia,10,2010-02-01
2010-2,Cuba,31,2010-02-01
2010-2,Czech Republic,0,2010-02-01
2010-2,Democratic Republic of the Congo,0,2010-02-01
2010-2,Denmark,11,2010-02-01
2010-2,Dominican Republic,0,2010-02-01
2010-2,Ecuador,148,2010-02-01
2010-2,Egypt,132,2010-02-01
2010-2,El Salvador,0,2010-02-01
2010-2,Estonia,27,2010-02-01
