T_Y,Y_M,Ch_Country,Country,Cases,YMD
104,2015-12,非洲總計,Africa,13,2015-12-01
105,2016-1,非洲總計,Africa,3,2016-01-01
105,2016-2,非洲總計,Africa,40,2016-02-01
105,2016-3,非洲總計,Africa,0,2016-03-01
105,2016-4,非洲總計,Africa,16,2016-04-01
105,2016-5,非洲總計,Africa,0,2016-05-01
105,2016-6,非洲總計,Africa,11,2016-06-01
105,2016-7,非洲總計,Africa,186,2016-07-01
105,2016-8,非洲總計,Africa,406,2016-08-01
105,2016-9,非洲總計,Africa,1138,2016-09-01
105,2016-10,非洲總計,Africa,1105,2016-10-01
105,2016-11,非洲總計,Africa,1421,2016-11-01
105,2016-12,非洲總計,Africa,880,2016-12-01
106,2017-1,非洲總計,Africa,1865,2017-01-01
106,2017-2,非洲總計,Africa,1819,2017-02-01
106,2017-3,非洲總計,Africa,1740,2017-03-01
106,2017-4,非洲總計,Africa,1181,2017-04-01
106,2017-5,非洲總計,Africa,1031,2017-05-01
106,2017-6,非洲總計,Africa,807,2017-06-01
106,2017-7,非洲總計,Africa,1310,2017-07-01
106,2017-8,非洲總計,Africa,1197,2017-08-01
106,2017-9,非洲總計,Africa,1201,2017-09-01
106,2017-10,非洲總計,Africa,1704,2017-10-01
97,2008-1,南非,S,0,2008-01-01
97,2008-2,南非,S,0,2008-02-01
97,2008-3,南非,S,38,2008-03-01
97,2008-4,南非,S,0,2008-04-01
97,2008-5,南非,S,0,2008-05-01
97,2008-6,南非,S,0,2008-06-01
97,2008-7,南非,S,0,2008-07-01
97,2008-8,南非,S,0,2008-08-01
97,2008-9,南非,S,0,2008-09-01
97,2008-10,南非,S,0,2008-10-01
97,2008-11,南非,S,0,2008-11-01
97,2008-12,南非,S,0,2008-12-01
98,2009-1,南非,S,0,2009-01-01
98,2009-2,南非,S,0,2009-02-01
98,2009-3,南非,S,0,2009-03-01
98,2009-4,南非,S,0,2009-04-01
98,2009-5,南非,S,0,2009-05-01
98,2009-6,南非,S,0,2009-06-01
98,2009-7,南非,S,0,2009-07-01
98,2009-8,南非,S,0,2009-08-01
98,2009-9,南非,S,0,2009-09-01
98,2009-10,南非,S,0,2009-10-01
98,2009-11,南非,S,0,2009-11-01
98,2009-12,南非,S,0,2009-12-01
99,2010-1,南非,S,0,2010-01-01
99,2010-2,南非,S,0,2010-02-01
99,2010-3,南非,S,0,2010-03-01
99,2010-4,南非,S,0,2010-04-01
99,2010-5,南非,S,0,2010-05-01
99,2010-6,南非,S,0,2010-06-01
99,2010-7,南非,S,0,2010-07-01
99,2010-8,南非,S,0,2010-08-01
99,2010-9,南非,S,0,2010-09-01
99,2010-10,南非,S,0,2010-10-01
99,2010-11,南非,S,0,2010-11-01
99,2010-12,南非,S,0,2010-12-01
100,2011-1,南非,S,0,2011-01-01
100,2011-2,南非,S,0,2011-02-01
100,2011-3,南非,S,0,2011-03-01
100,2011-4,南非,S,0,2011-04-01
100,2011-5,南非,S,0,2011-05-01
100,2011-6,南非,S,0,2011-06-01
100,2011-7,南非,S,1,2011-07-01
100,2011-8,南非,S,0,2011-08-01
100,2011-9,南非,S,0,2011-09-01
100,2011-10,南非,S,0,2011-10-01
100,2011-11,南非,S,0,2011-11-01
100,2011-12,南非,S,0,2011-12-01
101,2012-1,南非,S,5,2012-01-01
101,2012-2,南非,S,0,2012-02-01
101,2012-3,南非,S,0,2012-03-01
101,2012-4,南非,S,1,2012-04-01
101,2012-5,南非,S,0,2012-05-01
101,2012-6,南非,S,0,2012-06-01
101,2012-7,南非,S,0,2012-07-01
101,2012-8,南非,S,0,2012-08-01
101,2012-9,南非,S,0,2012-09-01
101,2012-10,南非,S,0,2012-10-01
101,2012-11,南非,S,0,2012-11-01
101,2012-12,南非,S,0,2012-12-01
102,2013-1,南非,S,0,2013-01-01
102,2013-2,南非,S,0,2013-02-01
102,2013-3,南非,S,0,2013-03-01
102,2013-4,南非,S,0,2013-04-01
102,2013-5,南非,S,0,2013-05-01
102,2013-6,南非,S,0,2013-06-01
102,2013-7,南非,S,0,2013-07-01
102,2013-8,南非,S,0,2013-08-01
102,2013-9,南非,S,0,2013-09-01
102,2013-10,南非,S,0,2013-10-01
102,2013-11,南非,S,0,2013-11-01
102,2013-12,南非,S,2,2013-12-01
103,2014-1,南非,S,0,2014-01-01
103,2014-2,南非,S,0,2014-02-01
103,2014-3,南非,S,0,2014-03-01
103,2014-4,南非,S,0,2014-04-01
103,2014-5,南非,S,0,2014-05-01
103,2014-6,南非,S,2,2014-06-01
103,2014-7,南非,S,0,2014-07-01
103,2014-8,南非,S,0,2014-08-01
103,2014-9,南非,S,0,2014-09-01
103,2014-10,南非,S,0,2014-10-01
103,2014-11,南非,S,0,2014-11-01
103,2014-12,南非,S,6,2014-12-01
104,2015-1,南非,S,4,2015-01-01
104,2015-2,南非,S,0,2015-02-01
104,2015-3,南非,S,0,2015-03-01
104,2015-4,南非,S,0,2015-04-01
104,2015-5,南非,S,0,2015-05-01
104,2015-6,南非,S,0,2015-06-01
104,2015-7,南非,S,2,2015-07-01
104,2015-8,南非,S,0,2015-08-01
104,2015-9,南非,S,0,2015-09-01
104,2015-10,南非,S,0,2015-10-01
104,2015-11,南非,S,0,2015-11-01
104,2015-12,南非,S,10,2015-12-01
105,2016-1,南非,S,2,2016-01-01
105,2016-2,南非,S,0,2016-02-01
105,2016-3,南非,S,0,2016-03-01
105,2016-4,南非,S,2,2016-04-01
105,2016-5,南非,S,0,2016-05-01
105,2016-6,南非,S,0,2016-06-01
105,2016-7,南非,S,0,2016-07-01
105,2016-8,南非,S,81,2016-08-01
105,2016-9,南非,S,370,2016-09-01
105,2016-10,南非,S,511,2016-10-01
105,2016-11,南非,S,311,2016-11-01
105,2016-12,南非,S,120,2016-12-01
106,2017-1,南非,S,327,2017-01-01
106,2017-2,南非,S,171,2017-02-01
106,2017-3,南非,S,201,2017-03-01
106,2017-4,南非,S,184,2017-04-01
106,2017-5,南非,S,223,2017-05-01
106,2017-6,南非,S,290,2017-06-01
106,2017-7,南非,S,294,2017-07-01
106,2017-8,南非,S,260,2017-08-01
106,2017-9,南非,S,400,2017-09-01
106,2017-10,南非,S,407,2017-10-01
97,2008-1,埃及,Egypt,0,2008-01-01
97,2008-2,埃及,Egypt,0,2008-02-01
97,2008-3,埃及,Egypt,0,2008-03-01
97,2008-4,埃及,Egypt,0,2008-04-01
97,2008-5,埃及,Egypt,0,2008-05-01
97,2008-6,埃及,Egypt,0,2008-06-01
97,2008-7,埃及,Egypt,0,2008-07-01
97,2008-8,埃及,Egypt,0,2008-08-01
97,2008-9,埃及,Egypt,0,2008-09-01
97,2008-10,埃及,Egypt,0,2008-10-01
97,2008-11,埃及,Egypt,0,2008-11-01
97,2008-12,埃及,Egypt,0,2008-12-01
98,2009-1,埃及,Egypt,0,2009-01-01
98,2009-2,埃及,Egypt,0,2009-02-01
98,2009-3,埃及,Egypt,0,2009-03-01
98,2009-4,埃及,Egypt,0,2009-04-01
98,2009-5,埃及,Egypt,0,2009-05-01
98,2009-6,埃及,Egypt,0,2009-06-01
98,2009-7,埃及,Egypt,0,2009-07-01
98,2009-8,埃及,Egypt,0,2009-08-01
98,2009-9,埃及,Egypt,0,2009-09-01
98,2009-10,埃及,Egypt,0,2009-10-01
98,2009-11,埃及,Egypt,0,2009-11-01
98,2009-12,埃及,Egypt,0,2009-12-01
99,2010-1,埃及,Egypt,0,2010-01-01
99,2010-2,埃及,Egypt,0,2010-02-01
99,2010-3,埃及,Egypt,0,2010-03-01
99,2010-4,埃及,Egypt,0,2010-04-01
99,2010-5,埃及,Egypt,0,2010-05-01
99,2010-6,埃及,Egypt,0,2010-06-01
99,2010-7,埃及,Egypt,0,2010-07-01
99,2010-8,埃及,Egypt,0,2010-08-01
99,2010-9,埃及,Egypt,0,2010-09-01
99,2010-10,埃及,Egypt,0,2010-10-01
99,2010-11,埃及,Egypt,0,2010-11-01
99,2010-12,埃及,Egypt,0,2010-12-01
100,2011-1,埃及,Egypt,0,2011-01-01
100,2011-2,埃及,Egypt,0,2011-02-01
100,2011-3,埃及,Egypt,0,2011-03-01
100,2011-4,埃及,Egypt,0,2011-04-01
100,2011-5,埃及,Egypt,0,2011-05-01
100,2011-6,埃及,Egypt,0,2011-06-01
100,2011-7,埃及,Egypt,0,2011-07-01
100,2011-8,埃及,Egypt,0,2011-08-01
100,2011-9,埃及,Egypt,0,2011-09-01
100,2011-10,埃及,Egypt,0,2011-10-01
100,2011-11,埃及,Egypt,0,2011-11-01
100,2011-12,埃及,Egypt,0,2011-12-01
101,2012-1,埃及,Egypt,0,2012-01-01
101,2012-2,埃及,Egypt,0,2012-02-01
101,2012-3,埃及,Egypt,0,2012-03-01
101,2012-4,埃及,Egypt,0,2012-04-01
101,2012-5,埃及,Egypt,0,2012-05-01
101,2012-6,埃及,Egypt,0,2012-06-01
101,2012-7,埃及,Egypt,0,2012-07-01
101,2012-8,埃及,Egypt,0,2012-08-01
101,2012-9,埃及,Egypt,0,2012-09-01
101,2012-10,埃及,Egypt,0,2012-10-01
101,2012-11,埃及,Egypt,0,2012-11-01
101,2012-12,埃及,Egypt,0,2012-12-01
102,2013-1,埃及,Egypt,0,2013-01-01
102,2013-2,埃及,Egypt,0,2013-02-01
102,2013-3,埃及,Egypt,0,2013-03-01
102,2013-4,埃及,Egypt,0,2013-04-01
102,2013-5,埃及,Egypt,0,2013-05-01
102,2013-6,埃及,Egypt,0,2013-06-01
102,2013-7,埃及,Egypt,0,2013-07-01
102,2013-8,埃及,Egypt,0,2013-08-01
102,2013-9,埃及,Egypt,0,2013-09-01
102,2013-10,埃及,Egypt,0,2013-10-01
102,2013-11,埃及,Egypt,0,2013-11-01
102,2013-12,埃及,Egypt,0,2013-12-01
103,2014-1,埃及,Egypt,0,2014-01-01
103,2014-2,埃及,Egypt,0,2014-02-01
103,2014-3,埃及,Egypt,0,2014-03-01
103,2014-4,埃及,Egypt,0,2014-04-01
103,2014-5,埃及,Egypt,0,2014-05-01
103,2014-6,埃及,Egypt,0,2014-06-01
103,2014-7,埃及,Egypt,0,2014-07-01
103,2014-8,埃及,Egypt,0,2014-08-01
103,2014-9,埃及,Egypt,0,2014-09-01
103,2014-10,埃及,Egypt,0,2014-10-01
103,2014-11,埃及,Egypt,0,2014-11-01
103,2014-12,埃及,Egypt,0,2014-12-01
104,2015-1,埃及,Egypt,0,2015-01-01
104,2015-2,埃及,Egypt,0,2015-02-01
104,2015-3,埃及,Egypt,0,2015-03-01
104,2015-4,埃及,Egypt,0,2015-04-01
104,2015-5,埃及,Egypt,0,2015-05-01
104,2015-6,埃及,Egypt,0,2015-06-01
104,2015-7,埃及,Egypt,0,2015-07-01
104,2015-8,埃及,Egypt,0,2015-08-01
104,2015-9,埃及,Egypt,0,2015-09-01
104,2015-10,埃及,Egypt,0,2015-10-01
104,2015-11,埃及,Egypt,0,2015-11-01
104,2015-12,埃及,Egypt,0,2015-12-01
105,2016-1,埃及,Egypt,0,2016-01-01
105,2016-2,埃及,Egypt,27,2016-02-01
105,2016-3,埃及,Egypt,0,2016-03-01
105,2016-4,埃及,Egypt,0,2016-04-01
105,2016-5,埃及,Egypt,0,2016-05-01
105,2016-6,埃及,Egypt,7,2016-06-01
105,2016-7,埃及,Egypt,182,2016-07-01
105,2016-8,埃及,Egypt,114,2016-08-01
105,2016-9,埃及,Egypt,330,2016-09-01
105,2016-10,埃及,Egypt,272,2016-10-01
105,2016-11,埃及,Egypt,667,2016-11-01
105,2016-12,埃及,Egypt,527,2016-12-01
106,2017-1,埃及,Egypt,927,2017-01-01
106,2017-2,埃及,Egypt,1174,2017-02-01
106,2017-3,埃及,Egypt,1006,2017-03-01
106,2017-4,埃及,Egypt,567,2017-04-01
106,2017-5,埃及,Egypt,437,2017-05-01
106,2017-6,埃及,Egypt,135,2017-06-01
106,2017-7,埃及,Egypt,142,2017-07-01
106,2017-8,埃及,Egypt,138,2017-08-01
106,2017-9,埃及,Egypt,323,2017-09-01
106,2017-10,埃及,Egypt,707,2017-10-01
97,2008-1,摩洛哥,Morocco,0,2008-01-01
97,2008-2,摩洛哥,Morocco,0,2008-02-01
97,2008-3,摩洛哥,Morocco,0,2008-03-01
97,2008-4,摩洛哥,Morocco,0,2008-04-01
97,2008-5,摩洛哥,Morocco,0,2008-05-01
97,2008-6,摩洛哥,Morocco,0,2008-06-01
97,2008-7,摩洛哥,Morocco,0,2008-07-01
97,2008-8,摩洛哥,Morocco,0,2008-08-01
97,2008-9,摩洛哥,Morocco,0,2008-09-01
97,2008-10,摩洛哥,Morocco,0,2008-10-01
97,2008-11,摩洛哥,Morocco,0,2008-11-01
97,2008-12,摩洛哥,Morocco,0,2008-12-01
98,2009-1,摩洛哥,Morocco,0,2009-01-01
98,2009-2,摩洛哥,Morocco,0,2009-02-01
98,2009-3,摩洛哥,Morocco,0,2009-03-01
98,2009-4,摩洛哥,Morocco,0,2009-04-01
98,2009-5,摩洛哥,Morocco,0,2009-05-01
98,2009-6,摩洛哥,Morocco,0,2009-06-01
98,2009-7,摩洛哥,Morocco,0,2009-07-01
98,2009-8,摩洛哥,Morocco,0,2009-08-01
98,2009-9,摩洛哥,Morocco,0,2009-09-01
98,2009-10,摩洛哥,Morocco,0,2009-10-01
98,2009-11,摩洛哥,Morocco,0,2009-11-01
98,2009-12,摩洛哥,Morocco,0,2009-12-01
99,2010-1,摩洛哥,Morocco,0,2010-01-01
99,2010-2,摩洛哥,Morocco,0,2010-02-01
99,2010-3,摩洛哥,Morocco,0,2010-03-01
99,2010-4,摩洛哥,Morocco,0,2010-04-01
99,2010-5,摩洛哥,Morocco,0,2010-05-01
99,2010-6,摩洛哥,Morocco,0,2010-06-01
99,2010-7,摩洛哥,Morocco,0,2010-07-01
99,2010-8,摩洛哥,Morocco,286,2010-08-01
99,2010-9,摩洛哥,Morocco,0,2010-09-01
99,2010-10,摩洛哥,Morocco,0,2010-10-01
99,2010-11,摩洛哥,Morocco,0,2010-11-01
99,2010-12,摩洛哥,Morocco,0,2010-12-01
100,2011-1,摩洛哥,Morocco,0,2011-01-01
100,2011-2,摩洛哥,Morocco,0,2011-02-01
100,2011-3,摩洛哥,Morocco,0,2011-03-01
100,2011-4,摩洛哥,Morocco,0,2011-04-01
100,2011-5,摩洛哥,Morocco,0,2011-05-01
100,2011-6,摩洛哥,Morocco,0,2011-06-01
100,2011-7,摩洛哥,Morocco,0,2011-07-01
100,2011-8,摩洛哥,Morocco,0,2011-08-01
100,2011-9,摩洛哥,Morocco,0,2011-09-01
100,2011-10,摩洛哥,Morocco,0,2011-10-01
100,2011-11,摩洛哥,Morocco,0,2011-11-01
100,2011-12,摩洛哥,Morocco,0,2011-12-01
101,2012-1,摩洛哥,Morocco,0,2012-01-01
101,2012-2,摩洛哥,Morocco,0,2012-02-01
101,2012-3,摩洛哥,Morocco,0,2012-03-01
101,2012-4,摩洛哥,Morocco,0,2012-04-01
101,2012-5,摩洛哥,Morocco,0,2012-05-01
101,2012-6,摩洛哥,Morocco,0,2012-06-01
101,2012-7,摩洛哥,Morocco,0,2012-07-01
101,2012-8,摩洛哥,Morocco,0,2012-08-01
101,2012-9,摩洛哥,Morocco,0,2012-09-01
101,2012-10,摩洛哥,Morocco,0,2012-10-01
101,2012-11,摩洛哥,Morocco,0,2012-11-01
101,2012-12,摩洛哥,Morocco,0,2012-12-01
102,2013-1,摩洛哥,Morocco,0,2013-01-01
102,2013-2,摩洛哥,Morocco,0,2013-02-01
102,2013-3,摩洛哥,Morocco,0,2013-03-01
102,2013-4,摩洛哥,Morocco,0,2013-04-01
102,2013-5,摩洛哥,Morocco,0,2013-05-01
102,2013-6,摩洛哥,Morocco,0,2013-06-01
102,2013-7,摩洛哥,Morocco,0,2013-07-01
102,2013-8,摩洛哥,Morocco,0,2013-08-01
102,2013-9,摩洛哥,Morocco,0,2013-09-01
102,2013-10,摩洛哥,Morocco,0,2013-10-01
102,2013-11,摩洛哥,Morocco,0,2013-11-01
102,2013-12,摩洛哥,Morocco,0,2013-12-01
103,2014-1,摩洛哥,Morocco,0,2014-01-01
103,2014-2,摩洛哥,Morocco,0,2014-02-01
103,2014-3,摩洛哥,Morocco,0,2014-03-01
103,2014-4,摩洛哥,Morocco,0,2014-04-01
103,2014-5,摩洛哥,Morocco,0,2014-05-01
103,2014-6,摩洛哥,Morocco,0,2014-06-01
103,2014-7,摩洛哥,Morocco,0,2014-07-01
103,2014-8,摩洛哥,Morocco,0,2014-08-01
103,2014-9,摩洛哥,Morocco,0,2014-09-01
103,2014-10,摩洛哥,Morocco,0,2014-10-01
103,2014-11,摩洛哥,Morocco,0,2014-11-01
103,2014-12,摩洛哥,Morocco,0,2014-12-01
104,2015-1,摩洛哥,Morocco,0,2015-01-01
104,2015-2,摩洛哥,Morocco,0,2015-02-01
104,2015-3,摩洛哥,Morocco,0,2015-03-01
104,2015-4,摩洛哥,Morocco,0,2015-04-01
104,2015-5,摩洛哥,Morocco,0,2015-05-01
104,2015-6,摩洛哥,Morocco,0,2015-06-01
104,2015-7,摩洛哥,Morocco,0,2015-07-01
104,2015-8,摩洛哥,Morocco,0,2015-08-01
104,2015-9,摩洛哥,Morocco,0,2015-09-01
104,2015-10,摩洛哥,Morocco,0,2015-10-01
104,2015-11,摩洛哥,Morocco,0,2015-11-01
104,2015-12,摩洛哥,Morocco,0,2015-12-01
105,2016-1,摩洛哥,Morocco,0,2016-01-01
105,2016-2,摩洛哥,Morocco,0,2016-02-01
105,2016-3,摩洛哥,Morocco,0,2016-03-01
105,2016-4,摩洛哥,Morocco,0,2016-04-01
105,2016-5,摩洛哥,Morocco,0,2016-05-01
105,2016-6,摩洛哥,Morocco,0,2016-06-01
105,2016-7,摩洛哥,Morocco,0,2016-07-01
105,2016-8,摩洛哥,Morocco,3,2016-08-01
105,2016-9,摩洛哥,Morocco,99,2016-09-01
105,2016-10,摩洛哥,Morocco,85,2016-10-01
105,2016-11,摩洛哥,Morocco,176,2016-11-01
105,2016-12,摩洛哥,Morocco,51,2016-12-01
106,2017-1,摩洛哥,Morocco,275,2017-01-01
106,2017-2,摩洛哥,Morocco,173,2017-02-01
106,2017-3,摩洛哥,Morocco,247,2017-03-01
106,2017-4,摩洛哥,Morocco,222,2017-04-01
106,2017-5,摩洛哥,Morocco,71,2017-05-01
106,2017-6,摩洛哥,Morocco,55,2017-06-01
106,2017-7,摩洛哥,Morocco,72,2017-07-01
106,2017-8,摩洛哥,Morocco,22,2017-08-01
106,2017-9,摩洛哥,Morocco,142,2017-09-01
106,2017-10,摩洛哥,Morocco,269,2017-10-01
97,2008-1,阿爾及利亞,Algeria,0,2008-01-01
97,2008-2,阿爾及利亞,Algeria,0,2008-02-01
97,2008-3,阿爾及利亞,Algeria,0,2008-03-01
97,2008-4,阿爾及利亞,Algeria,0,2008-04-01
97,2008-5,阿爾及利亞,Algeria,0,2008-05-01
97,2008-6,阿爾及利亞,Algeria,0,2008-06-01
97,2008-7,阿爾及利亞,Algeria,0,2008-07-01
97,2008-8,阿爾及利亞,Algeria,0,2008-08-01
97,2008-9,阿爾及利亞,Algeria,0,2008-09-01
97,2008-10,阿爾及利亞,Algeria,0,2008-10-01
97,2008-11,阿爾及利亞,Algeria,0,2008-11-01
97,2008-12,阿爾及利亞,Algeria,0,2008-12-01
98,2009-1,阿爾及利亞,Algeria,0,2009-01-01
98,2009-2,阿爾及利亞,Algeria,0,2009-02-01
98,2009-3,阿爾及利亞,Algeria,0,2009-03-01
98,2009-4,阿爾及利亞,Algeria,0,2009-04-01
98,2009-5,阿爾及利亞,Algeria,0,2009-05-01
98,2009-6,阿爾及利亞,Algeria,0,2009-06-01
98,2009-7,阿爾及利亞,Algeria,0,2009-07-01
98,2009-8,阿爾及利亞,Algeria,0,2009-08-01
98,2009-9,阿爾及利亞,Algeria,0,2009-09-01
98,2009-10,阿爾及利亞,Algeria,0,2009-10-01
98,2009-11,阿爾及利亞,Algeria,0,2009-11-01
98,2009-12,阿爾及利亞,Algeria,0,2009-12-01
99,2010-1,阿爾及利亞,Algeria,0,2010-01-01
99,2010-2,阿爾及利亞,Algeria,0,2010-02-01
99,2010-3,阿爾及利亞,Algeria,0,2010-03-01
99,2010-4,阿爾及利亞,Algeria,0,2010-04-01
99,2010-5,阿爾及利亞,Algeria,0,2010-05-01
99,2010-6,阿爾及利亞,Algeria,0,2010-06-01
99,2010-7,阿爾及利亞,Algeria,0,2010-07-01
99,2010-8,阿爾及利亞,Algeria,0,2010-08-01
99,2010-9,阿爾及利亞,Algeria,0,2010-09-01
99,2010-10,阿爾及利亞,Algeria,0,2010-10-01
99,2010-11,阿爾及利亞,Algeria,0,2010-11-01
99,2010-12,阿爾及利亞,Algeria,0,2010-12-01
100,2011-1,阿爾及利亞,Algeria,0,2011-01-01
100,2011-2,阿爾及利亞,Algeria,0,2011-02-01
100,2011-3,阿爾及利亞,Algeria,0,2011-03-01
100,2011-4,阿爾及利亞,Algeria,0,2011-04-01
100,2011-5,阿爾及利亞,Algeria,0,2011-05-01
100,2011-6,阿爾及利亞,Algeria,0,2011-06-01
100,2011-7,阿爾及利亞,Algeria,0,2011-07-01
100,2011-8,阿爾及利亞,Algeria,0,2011-08-01
100,2011-9,阿爾及利亞,Algeria,0,2011-09-01
100,2011-10,阿爾及利亞,Algeria,0,2011-10-01
100,2011-11,阿爾及利亞,Algeria,0,2011-11-01
100,2011-12,阿爾及利亞,Algeria,0,2011-12-01
101,2012-1,阿爾及利亞,Algeria,0,2012-01-01
101,2012-2,阿爾及利亞,Algeria,0,2012-02-01
101,2012-3,阿爾及利亞,Algeria,0,2012-03-01
101,2012-4,阿爾及利亞,Algeria,0,2012-04-01
101,2012-5,阿爾及利亞,Algeria,0,2012-05-01
101,2012-6,阿爾及利亞,Algeria,0,2012-06-01
101,2012-7,阿爾及利亞,Algeria,0,2012-07-01
101,2012-8,阿爾及利亞,Algeria,0,2012-08-01
101,2012-9,阿爾及利亞,Algeria,0,2012-09-01
101,2012-10,阿爾及利亞,Algeria,0,2012-10-01
101,2012-11,阿爾及利亞,Algeria,0,2012-11-01
101,2012-12,阿爾及利亞,Algeria,0,2012-12-01
102,2013-1,阿爾及利亞,Algeria,0,2013-01-01
102,2013-2,阿爾及利亞,Algeria,0,2013-02-01
102,2013-3,阿爾及利亞,Algeria,0,2013-03-01
102,2013-4,阿爾及利亞,Algeria,0,2013-04-01
102,2013-5,阿爾及利亞,Algeria,0,2013-05-01
102,2013-6,阿爾及利亞,Algeria,0,2013-06-01
102,2013-7,阿爾及利亞,Algeria,0,2013-07-01
102,2013-8,阿爾及利亞,Algeria,0,2013-08-01
102,2013-9,阿爾及利亞,Algeria,0,2013-09-01
102,2013-10,阿爾及利亞,Algeria,0,2013-10-01
102,2013-11,阿爾及利亞,Algeria,0,2013-11-01
102,2013-12,阿爾及利亞,Algeria,0,2013-12-01
103,2014-1,阿爾及利亞,Algeria,0,2014-01-01
103,2014-2,阿爾及利亞,Algeria,0,2014-02-01
103,2014-3,阿爾及利亞,Algeria,0,2014-03-01
103,2014-4,阿爾及利亞,Algeria,4,2014-04-01
103,2014-5,阿爾及利亞,Algeria,1,2014-05-01
103,2014-6,阿爾及利亞,Algeria,0,2014-06-01
103,2014-7,阿爾及利亞,Algeria,0,2014-07-01
103,2014-8,阿爾及利亞,Algeria,0,2014-08-01
103,2014-9,阿爾及利亞,Algeria,0,2014-09-01
103,2014-10,阿爾及利亞,Algeria,0,2014-10-01
103,2014-11,阿爾及利亞,Algeria,0,2014-11-01
103,2014-12,阿爾及利亞,Algeria,0,2014-12-01
104,2015-1,阿爾及利亞,Algeria,0,2015-01-01
104,2015-2,阿爾及利亞,Algeria,0,2015-02-01
104,2015-3,阿爾及利亞,Algeria,0,2015-03-01
104,2015-4,阿爾及利亞,Algeria,0,2015-04-01
104,2015-5,阿爾及利亞,Algeria,0,2015-05-01
104,2015-6,阿爾及利亞,Algeria,0,2015-06-01
104,2015-7,阿爾及利亞,Algeria,0,2015-07-01
104,2015-8,阿爾及利亞,Algeria,0,2015-08-01
104,2015-9,阿爾及利亞,Algeria,0,2015-09-01
104,2015-10,阿爾及利亞,Algeria,0,2015-10-01
104,2015-11,阿爾及利亞,Algeria,2,2015-11-01
104,2015-12,阿爾及利亞,Algeria,0,2015-12-01
105,2016-1,阿爾及利亞,Algeria,0,2016-01-01
105,2016-2,阿爾及利亞,Algeria,1,2016-02-01
105,2016-3,阿爾及利亞,Algeria,0,2016-03-01
105,2016-4,阿爾及利亞,Algeria,0,2016-04-01
105,2016-5,阿爾及利亞,Algeria,0,2016-05-01
105,2016-6,阿爾及利亞,Algeria,3,2016-06-01
105,2016-7,阿爾及利亞,Algeria,4,2016-07-01
105,2016-8,阿爾及利亞,Algeria,2,2016-08-01
105,2016-9,阿爾及利亞,Algeria,0,2016-09-01
105,2016-10,阿爾及利亞,Algeria,2,2016-10-01
105,2016-11,阿爾及利亞,Algeria,23,2016-11-01
105,2016-12,阿爾及利亞,Algeria,7,2016-12-01
106,2017-1,阿爾及利亞,Algeria,18,2017-01-01
106,2017-2,阿爾及利亞,Algeria,12,2017-02-01
106,2017-3,阿爾及利亞,Algeria,7,2017-03-01
106,2017-4,阿爾及利亞,Algeria,16,2017-04-01
106,2017-5,阿爾及利亞,Algeria,14,2017-05-01
106,2017-6,阿爾及利亞,Algeria,11,2017-06-01
106,2017-7,阿爾及利亞,Algeria,15,2017-07-01
106,2017-8,阿爾及利亞,Algeria,5,2017-08-01
106,2017-9,阿爾及利亞,Algeria,10,2017-09-01
106,2017-10,阿爾及利亞,Algeria,8,2017-10-01
97,2008-1,突尼西亞,Tunisia,0,2008-01-01
97,2008-2,突尼西亞,Tunisia,0,2008-02-01
97,2008-3,突尼西亞,Tunisia,0,2008-03-01
97,2008-4,突尼西亞,Tunisia,0,2008-04-01
97,2008-5,突尼西亞,Tunisia,0,2008-05-01
97,2008-6,突尼西亞,Tunisia,0,2008-06-01
97,2008-7,突尼西亞,Tunisia,0,2008-07-01
97,2008-8,突尼西亞,Tunisia,0,2008-08-01
97,2008-9,突尼西亞,Tunisia,0,2008-09-01
97,2008-10,突尼西亞,Tunisia,0,2008-10-01
97,2008-11,突尼西亞,Tunisia,0,2008-11-01
97,2008-12,突尼西亞,Tunisia,0,2008-12-01
98,2009-1,突尼西亞,Tunisia,0,2009-01-01
98,2009-2,突尼西亞,Tunisia,0,2009-02-01
98,2009-3,突尼西亞,Tunisia,0,2009-03-01
98,2009-4,突尼西亞,Tunisia,0,2009-04-01
98,2009-5,突尼西亞,Tunisia,0,2009-05-01
98,2009-6,突尼西亞,Tunisia,0,2009-06-01
98,2009-7,突尼西亞,Tunisia,0,2009-07-01
98,2009-8,突尼西亞,Tunisia,0,2009-08-01
98,2009-9,突尼西亞,Tunisia,0,2009-09-01
98,2009-10,突尼西亞,Tunisia,0,2009-10-01
98,2009-11,突尼西亞,Tunisia,0,2009-11-01
98,2009-12,突尼西亞,Tunisia,0,2009-12-01
99,2010-1,突尼西亞,Tunisia,0,2010-01-01
99,2010-2,突尼西亞,Tunisia,0,2010-02-01
99,2010-3,突尼西亞,Tunisia,0,2010-03-01
99,2010-4,突尼西亞,Tunisia,0,2010-04-01
99,2010-5,突尼西亞,Tunisia,0,2010-05-01
99,2010-6,突尼西亞,Tunisia,0,2010-06-01
99,2010-7,突尼西亞,Tunisia,0,2010-07-01
99,2010-8,突尼西亞,Tunisia,0,2010-08-01
99,2010-9,突尼西亞,Tunisia,0,2010-09-01
99,2010-10,突尼西亞,Tunisia,0,2010-10-01
99,2010-11,突尼西亞,Tunisia,0,2010-11-01
99,2010-12,突尼西亞,Tunisia,0,2010-12-01
100,2011-1,突尼西亞,Tunisia,0,2011-01-01
